SubhaloBHMass,SubhaloBHMdot,SubhaloFlag,SubhaloGasMetallicity,SubhaloGasMetallicityHalfRad,SubhaloGasMetallicityMaxRad,SubhaloGasMetallicitySfr,SubhaloGasMetallicitySfrWeighted,SubhaloGrNr,SubhaloHalfmassRad,SubhaloIDMostbound,SubhaloLen,SubhaloMass,SubhaloMassInHalfRad,SubhaloMassInMaxRad,SubhaloMassInRad,SubhaloParent,SubhaloSFR,SubhaloSFRinHalfRad,SubhaloSFRinMaxRad,SubhaloSFRinRad,SubhaloStarMetallicity,SubhaloStarMetallicityHalfRad,SubhaloStarMetallicityMaxRad,SubhaloStellarPhotometricsMassInRad,SubhaloStellarPhotometricsRad,SubhaloVelDisp,SubhaloVmax,SubhaloVmaxRad,SubhaloWindMass,SubhaloCM-X,SubhaloCM-Y,SubhaloCM-Z,SubhaloPos-X,SubhaloPos-Y,SubhaloPos-Z,SubhaloSpin-X,SubhaloSpin-Y,SubhaloSpin-Z,SubhaloVel-X,SubhaloVel-Y,SubhaloVel-Z,SubhaloHalfmassRadType-GAS,SubhaloHalfmassRadType-DM,SubhaloHalfmassRadType-UNUSED,SubhaloHalfmassRadType-TRACERS,SubhaloHalfmassRadType-STARS_WIND,SubhaloHalfmassRadType-BLACK_HOLES,SubhaloMassInHalfRadType-GAS,SubhaloMassInHalfRadType-DM,SubhaloMassInHalfRadType-UNUSED,SubhaloMassInHalfRadType-TRACERS,SubhaloMassInHalfRadType-STARS_WIND,SubhaloMassInHalfRadType-BLACK_HOLES,SubhaloMassInMaxRadType-GAS,SubhaloMassInMaxRadType-DM,SubhaloMassInMaxRadType-UNUSED,SubhaloMassInMaxRadType-TRACERS,SubhaloMassInMaxRadType-STARS_WIND,SubhaloMassInMaxRadType-BLACK_HOLES,SubhaloMassInRadType-GAS,SubhaloMassInRadType-DM,SubhaloMassInRadType-UNUSED,SubhaloMassInRadType-TRACERS,SubhaloMassInRadType-STARS_WIND,SubhaloMassInRadType-BLACK_HOLES,SubhaloMassType-GAS,SubhaloMassType-DM,SubhaloMassType-UNUSED,SubhaloMassType-TRACERS,SubhaloMassType-STARS_WIND,SubhaloMassType-BLACK_HOLES,SubhaloLenType-GAS,SubhaloLenType-DM,SubhaloLenType-UNUSED,SubhaloLenType-TRACERS,SubhaloLenType-STARS_WIND,SubhaloLenType-BLACK_HOLES,SubhaloGasMetalFractions-H,SubhaloGasMetalFractions-He,SubhaloGasMetalFractions-C,SubhaloGasMetalFractions-N,SubhaloGasMetalFractions-O,SubhaloGasMetalFractions-Ne,SubhaloGasMetalFractions-Mg,SubhaloGasMetalFractions-Si,SubhaloGasMetalFractions-Fe,SubhaloGasMetalFractions-Total,SubhaloGasMetalFractionsHalfRad-H,SubhaloGasMetalFractionsHalfRad-He,SubhaloGasMetalFractionsHalfRad-C,SubhaloGasMetalFractionsHalfRad-N,SubhaloGasMetalFractionsHalfRad-O,SubhaloGasMetalFractionsHalfRad-Ne,SubhaloGasMetalFractionsHalfRad-Mg,SubhaloGasMetalFractionsHalfRad-Si,SubhaloGasMetalFractionsHalfRad-Fe,SubhaloGasMetalFractionsHalfRad-Total,SubhaloGasMetalFractionsMaxRad-H,SubhaloGasMetalFractionsMaxRad-He,SubhaloGasMetalFractionsMaxRad-C,SubhaloGasMetalFractionsMaxRad-N,SubhaloGasMetalFractionsMaxRad-O,SubhaloGasMetalFractionsMaxRad-Ne,SubhaloGasMetalFractionsMaxRad-Mg,SubhaloGasMetalFractionsMaxRad-Si,SubhaloGasMetalFractionsMaxRad-Fe,SubhaloGasMetalFractionsMaxRad-Total,SubhaloGasMetalFractionsSfr-H,SubhaloGasMetalFractionsSfr-He,SubhaloGasMetalFractionsSfr-C,SubhaloGasMetalFractionsSfr-N,SubhaloGasMetalFractionsSfr-O,SubhaloGasMetalFractionsSfr-Ne,SubhaloGasMetalFractionsSfr-Mg,SubhaloGasMetalFractionsSfr-Si,SubhaloGasMetalFractionsSfr-Fe,SubhaloGasMetalFractionsSfr-Total,SubhaloGasMetalFractionsSfrWeighted-H,SubhaloGasMetalFractionsSfrWeighted-He,SubhaloGasMetalFractionsSfrWeighted-C,SubhaloGasMetalFractionsSfrWeighted-N,SubhaloGasMetalFractionsSfrWeighted-O,SubhaloGasMetalFractionsSfrWeighted-Ne,SubhaloGasMetalFractionsSfrWeighted-Mg,SubhaloGasMetalFractionsSfrWeighted-Si,SubhaloGasMetalFractionsSfrWeighted-Fe,SubhaloGasMetalFractionsSfrWeighted-Total,SubhaloStarMetalFractions-H,SubhaloStarMetalFractions-He,SubhaloStarMetalFractions-C,SubhaloStarMetalFractions-N,SubhaloStarMetalFractions-O,SubhaloStarMetalFractions-Ne,SubhaloStarMetalFractions-Mg,SubhaloStarMetalFractions-Si,SubhaloStarMetalFractions-Fe,SubhaloStarMetalFractions-Total,SubhaloStarMetalFractionsHalfRad-H,SubhaloStarMetalFractionsHalfRad-He,SubhaloStarMetalFractionsHalfRad-C,SubhaloStarMetalFractionsHalfRad-N,SubhaloStarMetalFractionsHalfRad-O,SubhaloStarMetalFractionsHalfRad-Ne,SubhaloStarMetalFractionsHalfRad-Mg,SubhaloStarMetalFractionsHalfRad-Si,SubhaloStarMetalFractionsHalfRad-Fe,SubhaloStarMetalFractionsHalfRad-Total,SubhaloStarMetalFractionsMaxRad-H,SubhaloStarMetalFractionsMaxRad-He,SubhaloStarMetalFractionsMaxRad-C,SubhaloStarMetalFractionsMaxRad-N,SubhaloStarMetalFractionsMaxRad-O,SubhaloStarMetalFractionsMaxRad-Ne,SubhaloStarMetalFractionsMaxRad-Mg,SubhaloStarMetalFractionsMaxRad-Si,SubhaloStarMetalFractionsMaxRad-Fe,SubhaloStarMetalFractionsMaxRad-Total,SubhaloStellarPhotometrics-U,SubhaloStellarPhotometrics-B,SubhaloStellarPhotometrics-V,SubhaloStellarPhotometrics-K,SubhaloStellarPhotometrics-g,SubhaloStellarPhotometrics-r,SubhaloStellarPhotometrics-i,SubhaloStellarPhotometrics-z,SubhaloIDRaw,SubhaloBfldDisk,SubhaloBfldHalo
0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0,8.65183,106998062771,674,0.23677242,0.0826905,0.1948721,0.18954653,1,0.0,0.0,0.0,0.0,0.0072070477,0.008144222,0.007140837,0.0007961833,1.0,32.56926,50.44808,12.865836,0.0,11237.236,53793.81,47783.27,11236.133,53794.977,47782.332,-7.662042,-2.0246348,-2.5230968,-79.721176,-462.49777,179.58409,0.0,8.863848,0.0,0.0,6.306758,0.0,0.0,0.0728027,0.0,0.0,0.009887803,0.0,0.0,0.17644542,0.0,0.0,0.01842667,0.0,0.0,0.17138968,0.0,0.0,0.018156841,0.0,0.0,0.21689138,0.0,0.0,0.019881051,0.0,0,429,0,0,245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7505665,0.24222645,0.00044133968,0.00018144643,0.004273436,0.0011793274,0.0003850122,0.00033823954,0.00022786981,0.00018037643,0.7494581,0.24239773,0.00051210186,0.00020932998,0.0048045837,0.0013370371,0.00043389024,0.0003816744,0.0002614928,0.00020411178,0.7506533,0.24220584,0.00043715182,0.00017973434,0.0042346283,0.0011683553,0.00038150078,0.0003350946,0.0002256813,0.00017869071,-17.200605,-17.278728,-17.615934,-19.496967,-17.546724,-17.753698,-17.851688,-17.92922,26000000000088,,
0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0,4.172058,974413076,254,0.0854831,0.034305084,0.073129185,0.078330316,0,0.0,0.0,0.0,0.0,0.00580384,0.0060099717,0.0057720696,0.0010286449,1.0,27.104073,42.78927,6.4143543,0.0,11361.87,53524.66,47770.48,11362.099,53524.703,47770.613,-6.7178307,4.7437763,1.5527999,-177.85591,-251.47891,35.493717,0.0,4.20228,0.0,0.0,3.6682582,0.0,0.0,0.030334458,0.0,0.0,0.0039706277,0.0,0.0,0.065724656,0.0,0.0,0.0074045286,0.0,0.0,0.070780404,0.0,0.0,0.007549918,0.0,0.0,0.07735287,0.0,0.0,0.00813023,0.0,0,153,0,0,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75242746,0.24176872,0.00028790333,0.00012639418,0.0035571074,0.00093462854,0.00031774506,0.0002749076,0.00016314728,0.00014200639,0.7522833,0.24170677,0.0002902175,0.0001274316,0.003693903,0.00096816913,0.0003303563,0.00028585835,0.00016715293,0.00014688275,0.75246346,0.24176447,0.0002860222,0.0001254345,0.0035383345,0.0009293902,0.0003160981,0.00027342077,0.00016214703,0.00014122247,-16.204252,-16.288038,-16.62999,-18.466467,-16.557453,-16.767282,-16.86179,-16.934887,27000000000139,,
0.0,0.0,True,0.0,0.0,1.221672e-09,1.2125377e-09,1.2109245e-09,111464,17.534626,974358576,319,0.13894175,0.0,0.030549778,0.0,0,0.006021952,0.0,0.006021952,0.0,0.0,0.0,0.0,0.0,0.0,24.39376,41.178154,7.323849,0.0,13091.749,54178.8,45431.164,13093.12,54184.246,45434.95,-9.779134,5.736026,4.2808557,-130.8917,-126.8072,199.03145,15.534936,17.602438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002237618,0.02831216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069868546,0.1319549,0.0,0.0,0.0,0.0,58,261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.5268e-10,1.5370064e-10,1.5246118e-10,1.5211453e-10,1.5243669e-10,1.525107e-10,1.5301925e-10,1.5274895e-10,0.76,0.24,1.5186166e-10,1.5291896e-10,1.4963264e-10,1.5082768e-10,1.5152561e-10,1.5163493e-10,1.522008e-10,1.5193546e-10,0.76,0.24,1.5166046e-10,1.527084e-10,1.4944737e-10,1.5062225e-10,1.5131948e-10,1.5143019e-10,1.520015e-10,1.5173487e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,7000000215373,,
0.0,0.0,True,0.0,0.0,1.1401964e-09,1.1711309e-09,1.1749534e-09,148356,12.360348,974360676,226,0.09450124,0.0,0.055910364,0.0,0,0.0103110075,0.0,0.0103110075,0.0,0.0,0.0,0.0,0.0,0.0,25.813116,42.53233,13.419071,0.0,13136.765,54224.39,45374.03,13136.284,54223.785,45374.875,1.3248596,2.3915474,0.05885884,-126.23714,-126.34686,187.75377,7.4542794,12.477529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038362115,0.052074153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055201673,0.08898108,0.0,0.0,0.0,0.0,50,176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.4253534e-10,1.425447e-10,1.4245853e-10,1.4251918e-10,1.4252857e-10,1.425305e-10,1.4254217e-10,1.4253743e-10,0.76,0.24,1.463934e-10,1.4639062e-10,1.4638325e-10,1.4639254e-10,1.4639341e-10,1.4639352e-10,1.4639095e-10,1.463931e-10,0.76,0.24,1.4687086e-10,1.4686828e-10,1.4686272e-10,1.4687025e-10,1.4687095e-10,1.4687103e-10,1.4686866e-10,1.4687057e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,6000000238942,,2.8712130983876705e-07
0.0,0.0,True,0.0,0.0,8.0084217e-10,0.0,0.0,865048,12.047264,974389576,32,0.011844694,0.0,0.0096775545,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.851458,15.918091,17.292519,0.0,13130.633,54182.777,45352.383,13131.686,54177.48,45350.98,1.5058715,-0.14056844,0.7171624,-127.3465,-106.74912,207.04831,8.493735,12.903095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010827917,0.008594763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012276336,0.010617061,0.0,0.0,0.0,0.0,11,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.00105285e-10,1.0010524e-10,1.0010525e-10,1.0010528e-10,1.00105285e-10,1.00105285e-10,1.0010528e-10,1.0010528e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,6000000959838,,4.175099945769034e-07
0.0,0.0,True,0.0013628614,0.00162102,0.0013727291,0.0010716716,0.0013888483,1777,15.447295,940767177,726,0.27622062,0.054428115,0.14986722,0.15196942,0,0.10618318,0.08423556,0.08770194,0.08770194,0.00024279623,0.00020090042,0.00024279623,0.0,1.0,43.380657,71.46298,16.44168,0.0,11293.993,54954.754,49873.74,11289.838,54955.45,49869.016,15.787203,4.5484924,5.5475917,-10.295661,-85.68461,-104.98912,23.20534,15.305473,0.0,0.0,8.373395,0.0,0.0066328635,0.047523983,0.0,0.0,0.0002712676,0.0,0.009887501,0.13953851,0.0,0.0,0.00044121916,0.0,0.009967401,0.14156081,0.0,0.0,0.00044121916,0.0,0.023861058,0.251776,0.0,0.0,0.0005835599,0.0,222,498,0,0,6,0,0.75819427,0.24044289,4.133412e-05,6.06062e-06,0.00091742584,0.00019573297,7.930322e-05,6.6396344e-05,2.553792e-05,3.107029e-05,0.7578923,0.24048665,4.6703604e-05,6.859513e-06,0.0010980212,0.00023367832,9.4899595e-05,7.759202e-05,2.7243505e-05,3.6022386e-05,0.7581815,0.24044573,4.162692e-05,6.1076043e-06,0.0009240794,0.00019715384,7.987911e-05,6.6872715e-05,2.5716168e-05,3.1293377e-05,0.7586051,0.24032323,3.1205323e-05,4.4747203e-06,0.0007249547,0.00015458323,6.2586434e-05,5.1456616e-05,1.8492805e-05,2.391773e-05,0.7582074,0.24040376,3.914381e-05,5.2213686e-06,0.0009430713,0.00020126722,8.1424296e-05,6.604137e-05,2.2176326e-05,3.0502515e-05,0.75965685,0.24010035,9.71759e-06,1.0266855e-06,0.0001640913,3.098412e-05,1.3223766e-05,1.2453455e-05,5.495274e-06,5.8040414e-06,0.75973445,0.24006465,6.091667e-06,2.1864118e-07,0.0001386363,2.8257335e-05,1.1450448e-05,9.813557e-06,2.0595044e-06,4.3729774e-06,0.75965685,0.24010035,9.71759e-06,1.0266855e-06,0.0001640913,3.098412e-05,1.3223766e-05,1.2453455e-05,5.495274e-06,5.8040414e-06,-16.484337,-15.609024,-15.418209,-15.534273,-15.695436,-15.342272,-15.138739,-14.9504175,2000000005279,1.5075095234351465e-06,7.667510999453953e-07
0.0,0.0,True,0.0,0.0,8.1709345e-10,8.1584384e-10,8.156499e-10,5439,18.136211,940760077,119,0.03797209,0.0,0.0052554584,0.0,0,0.0025845328,0.0,0.00049877365,0.0,0.0,0.0,0.0,0.0,0.0,18.231897,30.930584,3.7784855,0.0,11287.067,55053.086,49948.332,11287.155,55054.75,49944.84,5.3066225,0.47651875,-1.2355456,-0.5039113,-92.7315,-80.85391,20.886137,16.486444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019971555,0.005055743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056153326,0.032356754,0.0,0.0,0.0,0.0,55,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.0213668e-10,1.0213668e-10,1.0213668e-10,1.0213668e-10,1.0213668e-10,1.0213668e-10,1.0213668e-10,1.0213668e-10,0.76,0.24,1.0198048e-10,1.0198048e-10,1.0198048e-10,1.0198048e-10,1.0198048e-10,1.0198048e-10,1.0198048e-10,1.0198048e-10,0.76,0.24,1.01956235e-10,1.01956235e-10,1.01956235e-10,1.01956235e-10,1.01956235e-10,1.01956235e-10,1.01956235e-10,1.01956235e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1000000006468,,
0.0,0.0,True,0.0,0.0,8.077108e-10,8.0624163e-10,8.062008e-10,6806,12.032444,940971077,110,0.03583676,0.0,0.013257967,0.0,0,0.010564426,0.0,0.0053831334,0.0,0.0,0.0,0.0,0.0,0.0,20.808334,35.58408,7.4765654,0.0,11304.556,55017.938,49974.47,11305.234,55019.24,49966.145,0.22931264,1.0222434,-1.039689,-10.2979145,-58.639805,-94.00654,13.495685,12.032444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124184,0.012133783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049967277,0.030840032,0.0,0.0,0.0,0.0,49,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.0096385e-10,1.0096385e-10,1.0096385e-10,1.0096385e-10,1.0096385e-10,1.0096385e-10,1.0096385e-10,1.0096385e-10,0.76,0.24,1.00780204e-10,1.00780204e-10,1.00780204e-10,1.00780204e-10,1.00780204e-10,1.00780204e-10,1.00780204e-10,1.00780204e-10,0.76,0.24,1.007751e-10,1.007751e-10,1.007751e-10,1.007751e-10,1.007751e-10,1.007751e-10,1.007751e-10,1.007751e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1000000007859,,
0.0026915222,0.043114565,True,0.015582577,0.019666094,0.023562757,0.007141014,0.02085357,37,94.32522,107402629520,262812,90.231224,1.7852772,1.0450094,3.3702886,0,212.09901,161.54172,145.13223,188.26924,0.016444502,0.018566864,0.020462232,0.8566448,2.631828,217.48698,352.06403,1.9689037,0.7462667,65157.98,59420.03,52673.39,65176.28,59442.402,52657.168,-300.05658,-44.83665,-470.47864,98.25136,-34.01407,79.42423,105.56577,95.02888,0.0,0.0,3.6441536,0.0,0.4065004,0.49697953,0.0,0.0,0.87910575,0.0026915288,0.2511964,0.17442313,0.0,0.0,0.61669827,0.0026915288,0.7129799,1.5126783,0.0,0.0,1.1419387,0.0026915288,9.363532,79.106705,0.0,0.0,1.7582943,0.0026915288,79732,156469,0,0,26610,1,0.7344898,0.24992764,0.0015239092,0.00029161928,0.0087440545,0.0028683601,0.0008249723,0.00061922555,0.00041438974,0.00029604675,0.72939485,0.25093904,0.0020134705,0.00036462824,0.010987633,0.0036380978,0.0010309984,0.0007600685,0.00050886074,0.00036233623,0.72457224,0.25186503,0.002477963,0.00043691564,0.013114695,0.00437331,0.0012311535,0.0008973204,0.000604753,0.00042664717,0.7480981,0.24476089,0.0006366826,0.00013752762,0.004069025,0.0012819194,0.00038038587,0.0002957174,0.00019583362,0.00014392253,0.72923,0.24991643,0.0021176736,0.00039110344,0.011650527,0.0038543502,0.0010985767,0.00080988015,0.00054504833,0.00038641048,0.73691535,0.24664012,0.0014074168,0.00037183243,0.009302334,0.0029585198,0.0008769021,0.00068742945,0.000492767,0.00034730125,0.7342497,0.24718344,0.0016251539,0.00042829968,0.010445762,0.0033484108,0.0009878866,0.0007731829,0.00056609744,0.0003920707,0.7320412,0.24749656,0.0018136823,0.00048275528,0.011465015,0.003691344,0.0010868078,0.00085224264,0.000636086,0.00043429848,-25.115395,-24.3968,-24.366943,-25.79818,-24.530796,-24.384584,-24.36754,-24.376724,19000000004993,,
0.001140953,0.018273367,True,0.018076085,0.023923144,0.021346457,0.012027785,0.0188782,73,4.502379,107217334739,11183,2.0215352,0.40350264,0.55834985,0.78997964,0,31.208248,16.68049,20.178408,24.612026,0.018314956,0.021233933,0.020046702,0.2304879,1.4058552,134.61644,250.6379,2.1678352,0.030424947,65151.234,59476.312,52629.367,65151.047,59476.496,52629.805,-10.155082,2.32447,-22.690783,106.8425,-254.59924,45.782986,3.5571437,6.3546433,0.0,0.0,1.6439689,0.0,0.08429589,0.08645321,0.0,0.0,0.2316126,0.0011409618,0.115073465,0.14661655,0.0,0.0,0.29551888,0.0011409618,0.16663627,0.25683174,0.0,0.0,0.36537066,0.0011409618,0.35995293,1.1972,0.0,0.0,0.46324128,0.0011409618,3001,2368,0,0,5813,1,0.73408437,0.24783954,0.0016824563,0.000569973,0.009790046,0.0031902322,0.0009384644,0.0007764541,0.0006994393,0.00042901945,0.7276344,0.2484425,0.0022666936,0.00076218526,0.012875601,0.0042399466,0.0012418029,0.0010258815,0.00094261154,0.00056842185,0.73047674,0.24817681,0.0020095734,0.00067796826,0.011514926,0.0037769126,0.001107971,0.0009160772,0.0008358398,0.0005071893,0.7414072,0.24656498,0.0010793123,0.00036789518,0.0065905186,0.0021097779,0.0006265908,0.000519023,0.00045006763,0.00028459998,0.73369825,0.24742354,0.0017541007,0.0005954771,0.010219957,0.0033340775,0.0009813998,0.0008118648,0.00073284016,0.0004484833,0.73596364,0.2457214,0.0014675864,0.00046592427,0.010361097,0.0032358854,0.00097522675,0.0007988555,0.0005965184,0.0004138616,0.7326435,0.24612258,0.0017416495,0.0005450143,0.011954295,0.003763948,0.0011292066,0.0009219271,0.0006995205,0.00047837215,0.733937,0.24601628,0.0016317032,0.0005133792,0.011304316,0.0035495004,0.0010664111,0.0008716421,0.0006577205,0.00045202824,-22.694086,-22.16077,-22.197075,-23.854574,-22.320805,-22.23318,-22.251858,-22.305521,18000000006691,,
0.00012441156,0.00087674777,True,0.0043349382,0.005837062,0.0030400783,0.0034034709,0.0066499766,73,83.93261,4985237578,188986,63.56906,4.3609853,42.52397,11.096703,0,44.417763,26.884014,42.16706,34.575985,0.005352644,0.00646159,0.0043156394,0.0347028,1.0,208.71274,309.6993,108.03857,0.6098034,65143.496,59473.098,52635.21,65135.336,59434.723,52626.27,-508.1582,215.16653,-299.23227,99.36981,-54.810715,89.233315,82.271385,84.506195,0.0,0.0,18.709612,0.0,0.9060728,3.2341588,0.0,0.0,0.22062945,0.00012441172,5.337556,36.766373,0.0,0.0,0.4199166,0.00012441172,1.8294045,8.975966,0.0,0.0,0.29120785,0.00012441172,8.198301,54.92913,0.0,0.0,0.44150612,0.00012441172,69904,108647,0,0,10434,1,0.7528359,0.24282914,0.00023849754,7.93695e-05,0.0026424052,0.0007304886,0.0002392302,0.00019695476,0.00011043271,9.7559656e-05,0.75109977,0.24306317,0.0003232075,0.00010288569,0.003553127,0.000993335,0.0003225307,0.00026530758,0.0001465479,0.00013012064,0.75418335,0.24277654,0.0001864548,6.421934e-05,0.0018189463,0.00051286793,0.00016604965,0.00013703368,8.504224e-05,6.9464324e-05,0.7544394,0.2421571,0.00018314685,6.247963e-05,0.0020837595,0.0005667023,0.0001883908,0.00015500437,8.687942e-05,7.710787e-05,0.75049603,0.242854,0.00038565823,0.00011155531,0.004036223,0.0011433524,0.00036877603,0.0002978409,0.0001623254,0.0001442454,0.7529253,0.2417221,0.00025608076,8.706994e-05,0.0033312987,0.00089165394,0.0002967684,0.0002453752,0.00012396093,0.00012043591,0.7516203,0.24191812,0.00031439346,0.000105065,0.004011595,0.0010821901,0.0003576081,0.0002958702,0.00014983186,0.00014503616,0.75415015,0.24153419,0.00020334114,7.076698e-05,0.002690942,0.0007146969,0.00023960884,0.00019826977,0.00010048056,9.753291e-05,-23.046192,-22.463839,-22.489128,-23.800594,-22.617928,-22.519344,-22.493195,-22.492048,18000000006690,,
9.3615265e-05,0.000117193216,True,0.0020038004,0.0029381707,0.0014560302,0.0022705265,0.004070783,31,104.95477,106618255210,114854,39.28948,3.3227751,19.797077,9.623779,0,13.276399,8.956549,12.770013,11.567594,0.003027397,0.0037792474,0.0027194628,0.004211015,1.0,147.78165,219.78601,105.71248,0.28972957,65086.254,59403.844,52621.29,65081.336,59353.203,52623.906,-293.3827,-19.106543,-335.01547,112.20819,35.181564,78.37848,104.85942,105.27671,0.0,0.0,30.863602,0.0,0.5989221,2.6572986,0.0,0.0,0.06645721,9.742344e-05,2.569301,17.114195,0.0,0.0,0.11348367,9.742344e-05,1.3870585,8.138229,0.0,0.0,0.098393805,9.742344e-05,5.0928693,34.063572,0.0,0.0,0.13293694,9.742344e-05,43461,67376,0,0,4016,1,0.7567938,0.24120238,8.3514584e-05,3.508226e-05,0.0012648966,0.00031820426,0.00011209761,9.397757e-05,4.8897036e-05,4.713044e-05,0.75564945,0.24141237,0.00012561536,5.045082e-05,0.0018480662,0.0004734663,0.00016402958,0.00013731972,7.073508e-05,6.848754e-05,0.7574859,0.24105802,6.158157e-05,2.6731965e-05,0.0009178819,0.00022952918,8.135381e-05,6.823626e-05,3.6253576e-05,3.4461907e-05,0.7566901,0.24103941,9.3382274e-05,3.7909274e-05,0.0014379629,0.00036052897,0.00012740245,0.00010623422,5.410702e-05,5.2999494e-05,0.75457007,0.24135914,0.00017805089,6.914142e-05,0.00255433,0.0006614414,0.00022699776,0.000189471,9.7154174e-05,9.4196344e-05,0.7559476,0.24102499,0.00012523691,5.3543805e-05,0.00190882,0.00048370124,0.00016917485,0.00014227265,7.343909e-05,7.120854e-05,0.7550029,0.24121785,0.00016111165,6.919167e-05,0.0023702267,0.0006082238,0.00021031906,0.00017766097,9.335893e-05,8.915467e-05,0.7563465,0.24093403,0.00011177214,4.7755246e-05,0.0017172543,0.00043321145,0.00015213144,0.00012774489,6.567582e-05,6.391758e-05,-21.666986,-21.09969,-21.11229,-22.189045,-21.25136,-21.1292,-21.07315,-21.042673,17000000003245,9.661745571065694e-05,2.2852898837300017e-05
